contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type
SPY260831C00420000,2026-06-16 15:30:50+00:00,420.0,335.18,332.88,335.69,0.0,0.0,10.0,4,0.8752453881835938,True,REGULAR,USD,call
SPY260831C00425000,2026-06-09 18:07:12+00:00,425.0,310.51,327.91,330.72,0.0,0.0,,3,0.8615736499023439,True,REGULAR,USD,call
SPY260831C00435000,2026-06-17 16:02:35+00:00,435.0,318.41,317.97,320.78,0.0,0.0,,3,0.8344743115234373,True,REGULAR,USD,call
SPY260831C00440000,2026-06-12 13:40:45+00:00,440.0,299.95,313.01,315.82,0.0,0.0,2.0,3,0.8216570568847656,True,REGULAR,USD,call
SPY260831C00460000,2026-05-28 14:12:59+00:00,460.0,296.57,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00480000,2026-07-06 16:49:40+00:00,480.0,274.19,273.31,276.12,0.0,0.0,4.0,3,0.7203397106933593,True,REGULAR,USD,call
SPY260831C00485000,2026-06-02 20:03:49+00:00,485.0,278.5,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00495000,2026-06-04 13:31:54+00:00,495.0,260.2,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00500000,2026-03-19 15:21:54+00:00,500.0,170.16,216.82,220.03,0.0,0.0,1.0,4,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00505000,2026-05-26 18:19:03+00:00,505.0,249.55,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00510000,2026-06-30 15:23:35+00:00,510.0,239.43,243.55,246.36,0.0,0.0,,1,0.647464462890625,True,REGULAR,USD,call
SPY260831C00515000,2026-07-07 15:21:44+00:00,515.0,241.26,238.6,241.41,6.4299927,2.738148,1.0,5,0.635867899169922,True,REGULAR,USD,call
SPY260831C00520000,2026-05-26 15:10:45+00:00,520.0,235.8,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00525000,2026-07-13 14:23:38+00:00,525.0,230.2,228.69,231.49,0.0,0.0,3.0,3,0.6122475299072268,True,REGULAR,USD,call
SPY260831C00530000,2026-04-22 18:41:11+00:00,530.0,189.1,212.12,215.49,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00535000,2026-07-07 14:38:29+00:00,535.0,215.15,218.79,221.6,0.0,0.0,1.0,41,0.5894816442871094,True,REGULAR,USD,call
SPY260831C00540000,2026-06-18 17:34:16+00:00,540.0,213.49,213.84,216.65,0.0,0.0,1.0,20,0.5780071496582031,True,REGULAR,USD,call
SPY260831C00545000,2026-06-05 16:20:02+00:00,545.0,205.02,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00550000,2026-07-14 14:48:48+00:00,550.0,204.87,204.23,206.59,4.8899994,2.4452443,1.0,1197,0.5573774731445313,True,REGULAR,USD,call
SPY260831C00555000,2026-07-14 17:29:48+00:00,555.0,200.77,199.28,201.64,8.710007,4.5350447,2.0,839,0.5458419439697266,True,REGULAR,USD,call
SPY260831C00560000,2026-07-14 17:29:48+00:00,560.0,195.82,194.33,196.69,23.130005,13.393946,2.0,1727,0.5344284838867188,True,REGULAR,USD,call
SPY260831C00565000,2026-07-14 13:42:53+00:00,565.0,189.63,189.39,191.75,4.200012,2.2650123,1.0,1352,0.5232591619873046,True,REGULAR,USD,call
SPY260831C00570000,2026-06-03 15:07:44+00:00,570.0,191.4,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00575000,2026-07-13 14:16:49+00:00,575.0,179.45,179.22,182.03,0.0,0.0,1.0,77,0.5387009020996094,True,REGULAR,USD,call
SPY260831C00580000,2026-07-08 14:54:05+00:00,580.0,166.3,174.57,176.93,0.0,0.0,1.0,198,0.5224657128906249,True,REGULAR,USD,call
SPY260831C00585000,2026-05-15 14:39:05+00:00,585.0,165.47,171.51,174.84,0.0,0.0,1.0,333,0.5392807302856447,True,REGULAR,USD,call
SPY260831C00590000,2026-06-09 18:21:44+00:00,590.0,150.5,164.7,167.06,0.0,0.0,2.0,1133,0.49878430908203125,True,REGULAR,USD,call
SPY260831C00595000,2026-06-23 14:47:41+00:00,595.0,149.0,159.76,162.13,0.0,0.0,1.0,2134,0.4870046417236329,True,REGULAR,USD,call
SPY260831C00600000,2026-07-06 14:42:38+00:00,600.0,154.51,154.84,157.2,0.0,0.0,2.0,2086,0.4752860089111328,True,REGULAR,USD,call
SPY260831C00605000,2026-07-13 14:16:47+00:00,605.0,149.93,149.91,152.28,0.0,0.0,1.0,365,0.4637199624633789,True,REGULAR,USD,call
SPY260831C00610000,2026-07-10 18:12:09+00:00,610.0,148.75,144.99,147.36,0.0,0.0,4.0,438,0.45215391601562505,True,REGULAR,USD,call
SPY260831C00615000,2026-07-02 14:18:34+00:00,615.0,141.0,139.79,142.6,0.0,0.0,2.0,14,0.4440058041381836,True,REGULAR,USD,call
SPY260831C00616000,2026-06-17 19:06:08+00:00,616.0,136.25,138.79,141.61,0.0,0.0,,1,0.4415339050292969,True,REGULAR,USD,call
SPY260831C00618000,2026-04-22 19:25:08+00:00,618.0,107.18,126.81,130.33,0.0,0.0,2.0,4,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00619000,2026-04-14 13:31:48+00:00,619.0,86.44,127.47,130.94,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00620000,2026-07-13 15:45:15+00:00,620.0,136.15,134.87,137.68,0.0,0.0,1.0,7,0.4322566540527344,True,REGULAR,USD,call
SPY260831C00621000,2026-07-13 17:16:50+00:00,621.0,132.72,133.88,136.7,0.0,0.0,1.0,0,0.4299983758544922,True,REGULAR,USD,call
SPY260831C00622000,2026-04-08 15:52:34+00:00,622.0,75.2,124.68,128.15,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00623000,2026-06-12 14:52:54+00:00,623.0,124.67,131.92,134.74,0.0,0.0,,0,0.42545130218505867,True,REGULAR,USD,call
SPY260831C00624000,2026-06-17 18:47:03+00:00,624.0,130.81,130.95,133.76,0.0,0.0,1.0,1,0.4231625067138671,True,REGULAR,USD,call
SPY260831C00625000,2026-07-13 14:16:47+00:00,625.0,130.28,129.97,132.78,0.0,0.0,1.0,31,0.42090422851562503,True,REGULAR,USD,call
SPY260831C00626000,2026-07-10 15:31:15+00:00,626.0,131.6,128.99,131.8,0.0,0.0,8.0,19,0.4186154330444336,True,REGULAR,USD,call
SPY260831C00627000,2026-06-12 13:40:45+00:00,627.0,117.58,128.01,130.82,0.0,0.0,,1,0.4163266375732422,True,REGULAR,USD,call
SPY260831C00628000,2026-04-23 14:41:32+00:00,628.0,98.91,117.35,120.86,0.0,0.0,2.0,2,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00629000,2026-07-13 19:28:10+00:00,629.0,124.95,126.05,128.86,0.0,0.0,3.0,5,0.41174904663085937,True,REGULAR,USD,call
SPY260831C00630000,2026-06-29 15:51:38+00:00,630.0,115.56,125.07,127.88,0.0,0.0,1.0,6,0.4094602511596679,True,REGULAR,USD,call
SPY260831C00632000,2026-03-30 15:36:54+00:00,632.0,46.25,0.0,0.0,0.0,0.0,12.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00633000,2026-05-05 15:04:54+00:00,633.0,103.99,112.65,116.16,0.0,0.0,1.0,11,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00634000,2026-05-28 19:41:05+00:00,634.0,129.28,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00635000,2026-06-08 15:02:12+00:00,635.0,117.76,120.18,122.99,0.0,0.0,11.0,28,0.39813834289550787,True,REGULAR,USD,call
SPY260831C00636000,2026-07-13 14:16:45+00:00,636.0,120.09,119.2,122.01,0.0,0.0,4.0,7,0.39584954742431644,True,REGULAR,USD,call
SPY260831C00637000,2026-06-18 18:57:18+00:00,637.0,117.72,118.23,121.02,0.0,0.0,4.0,5,0.3933471310424804,True,REGULAR,USD,call
SPY260831C00638000,2026-06-18 18:57:18+00:00,638.0,116.76,117.25,120.05,0.0,0.0,4.0,11,0.3912109219360351,True,REGULAR,USD,call
SPY260831C00639000,2026-06-18 18:57:18+00:00,639.0,115.81,116.26,119.08,0.0,0.0,4.0,28,0.38907471282958983,True,REGULAR,USD,call
SPY260831C00640000,2026-07-13 14:16:46+00:00,640.0,116.1,115.56,117.95,0.0,0.0,5.0,2579,0.3839172937011719,True,REGULAR,USD,call
SPY260831C00641000,2026-06-18 18:58:28+00:00,641.0,114.03,114.59,116.97,0.0,0.0,115.0,1771,0.3815979809570312,True,REGULAR,USD,call
SPY260831C00642000,2026-07-02 15:43:51+00:00,642.0,110.28,113.62,116.0,0.0,0.0,3.0,1619,0.37946177185058594,True,REGULAR,USD,call
SPY260831C00643000,2026-06-18 19:02:38+00:00,643.0,111.85,112.65,115.02,0.0,0.0,119.0,1634,0.3771424591064453,True,REGULAR,USD,call
SPY260831C00644000,2026-06-18 19:04:02+00:00,644.0,110.72,111.67,114.05,0.0,0.0,112.0,1343,0.37500625,True,REGULAR,USD,call
SPY260831C00645000,2026-07-07 16:59:49+00:00,645.0,109.61,110.69,113.07,0.0,0.0,7.0,1079,0.3726869372558594,True,REGULAR,USD,call
SPY260831C00646000,2026-07-13 14:16:50+00:00,646.0,109.65,109.72,112.1,0.0,0.0,1.0,752,0.37055072814941403,True,REGULAR,USD,call
SPY260831C00647000,2026-07-13 14:16:45+00:00,647.0,109.36,108.46,111.28,0.0,0.0,18.0,17,0.3711305563354492,True,REGULAR,USD,call
SPY260831C00648000,2026-06-18 19:34:40+00:00,648.0,107.1,107.77,110.15,0.0,0.0,97.0,1061,0.36606468902587885,True,REGULAR,USD,call
SPY260831C00649000,2026-06-18 19:17:24+00:00,649.0,105.54,106.8,109.18,0.0,0.0,120.0,949,0.36389796264648444,True,REGULAR,USD,call
SPY260831C00650000,2026-07-14 18:06:24+00:00,650.0,107.31,105.83,108.21,2.3099976,2.1999977,1.0,1090,0.3617312362670898,True,REGULAR,USD,call
SPY260831C00651000,2026-07-10 18:37:38+00:00,651.0,108.49,104.86,107.24,0.0,0.0,4.0,324,0.3595645098876953,True,REGULAR,USD,call
SPY260831C00652000,2026-06-18 19:19:08+00:00,652.0,102.64,103.88,106.27,0.0,0.0,65.0,351,0.35736726623535153,True,REGULAR,USD,call
SPY260831C00653000,2026-06-22 19:30:11+00:00,653.0,100.33,102.92,105.3,0.0,0.0,1.0,355,0.355200539855957,True,REGULAR,USD,call
SPY260831C00654000,2026-06-18 19:38:51+00:00,654.0,101.83,101.95,104.32,0.0,0.0,18.0,165,0.3528201925659179,True,REGULAR,USD,call
SPY260831C00655000,2026-07-13 13:36:52+00:00,655.0,103.37,100.97,103.36,0.0,0.0,4.0,322,0.3508060525512695,True,REGULAR,USD,call
SPY260831C00656000,2026-06-02 19:47:31+00:00,656.0,112.17,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00657000,2026-07-09 14:41:49+00:00,657.0,97.2,98.76,101.58,0.0,0.0,1.0,83,0.3491276025390625,True,REGULAR,USD,call
SPY260831C00658000,2026-07-02 16:41:33+00:00,658.0,92.18,97.81,100.6,0.0,0.0,1.0,44,0.3467472552490234,True,REGULAR,USD,call
SPY260831C00659000,2026-06-05 18:34:39+00:00,659.0,92.27,0.0,0.0,0.0,0.0,8.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00660000,2026-07-09 17:39:27+00:00,660.0,97.62,96.14,98.53,0.0,0.0,26.0,1036,0.34006397247314457,True,REGULAR,USD,call
SPY260831C00661000,2026-06-12 14:36:45+00:00,661.0,89.64,94.91,97.72,0.0,0.0,1.0,59,0.34049121429443363,True,REGULAR,USD,call
SPY260831C00662000,2026-07-02 15:48:36+00:00,662.0,90.8,93.93,96.75,0.0,0.0,1.0,5,0.3382329360961914,True,REGULAR,USD,call
SPY260831C00663000,2026-06-18 15:53:26+00:00,663.0,93.04,92.97,95.78,0.0,0.0,1.0,22,0.3359746578979492,True,REGULAR,USD,call
SPY260831C00664000,2026-04-16 15:10:20+00:00,664.0,60.95,84.03,87.54,0.0,0.0,1.0,59,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00665000,2026-06-15 13:52:44+00:00,665.0,97.24,91.32,93.71,0.0,0.0,1.0,109,0.3293218923950195,True,REGULAR,USD,call
SPY260831C00666000,2026-06-05 18:30:15+00:00,666.0,85.96,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00667000,2026-06-05 18:29:51+00:00,667.0,85.4,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00668000,2026-05-29 15:12:07+00:00,668.0,98.94,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00669000,2026-06-16 17:58:18+00:00,669.0,91.63,87.49,89.87,0.0,0.0,8.0,115,0.3208380905151367,True,REGULAR,USD,call
SPY260831C00670000,2026-07-13 15:28:11+00:00,670.0,88.2,86.52,88.91,0.0,0.0,3.0,2403,0.3187018814086914,True,REGULAR,USD,call
SPY260831C00671000,2026-05-29 15:12:07+00:00,671.0,96.18,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00672000,2026-05-06 13:46:08+00:00,672.0,74.35,76.84,80.35,0.0,0.0,3.0,24,0.16394879028320314,True,REGULAR,USD,call
SPY260831C00673000,2026-06-04 18:58:19+00:00,673.0,94.47,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00674000,2026-07-09 16:43:00+00:00,674.0,83.02,82.43,85.24,0.0,0.0,16.0,41,0.31262894409179687,True,REGULAR,USD,call
SPY260831C00675000,2026-07-13 15:28:11+00:00,675.0,81.38,81.74,84.14,-2.0800018,-2.492214,1.0,220,0.30832600860595705,True,REGULAR,USD,call
SPY260831C00676000,2026-06-11 17:53:18+00:00,676.0,70.98,80.52,83.33,0.0,0.0,1.0,93,0.3083870431518554,True,REGULAR,USD,call
SPY260831C00677000,2026-06-04 14:28:22+00:00,677.0,87.73,0.0,0.0,0.0,0.0,25.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00678000,2026-07-07 16:39:36+00:00,678.0,77.8,78.88,81.29,0.0,0.0,1.0,255,0.30213100219726563,True,REGULAR,USD,call
SPY260831C00679000,2026-06-05 19:39:49+00:00,679.0,72.96,0.0,0.0,0.0,0.0,7.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPY260831C00680000,2026-07-13 16:01:25+00:00,680.0,77.95,76.99,79.4,0.0,0.0,1.0,857,0.2981027221679687,True,REGULAR,USD,call
SPY260831C00681000,2026-07-07 16:41:28+00:00,681.0,75.19,76.06,78.45,0.0,0.0,1.0,236,0.29599703033447267,True,REGULAR,USD,call
SPY260831C00682000,2026-06-12 14:59:13+00:00,682.0,70.99,75.1,77.51,0.0,0.0,6.0,109,0.2940439248657226,True,REGULAR,USD,call
SPY260831C00683000,2026-07-07 16:42:17+00:00,683.0,73.1,74.16,76.56,0.0,0.0,1.0,411,0.2919077157592772,True,REGULAR,USD,call
SPY260831C00684000,2026-06-10 19:48:29+00:00,684.0,59.17,72.96,75.76,0.0,0.0,1.0,22,0.2918924571228026,True,REGULAR,USD,call
SPY260831C00685000,2026-07-09 13:51:32+00:00,685.0,70.78,72.01,74.83,0.0,0.0,2.0,558,0.2900156448364257,True,REGULAR,USD,call
SPY260831C00686000,2026-07-10 14:55:26+00:00,686.0,72.69,71.09,73.88,0.0,0.0,3.0,86,0.287818401184082,True,REGULAR,USD,call
SPY260831C00687000,2026-06-30 14:55:08+00:00,687.0,70.1,70.14,72.94,3.7699966,5.6836977,1.0,47,0.28577374389648436,True,REGULAR,USD,call
SPY260831C00688000,2026-06-22 14:10:12+00:00,688.0,72.38,69.2,72.01,0.0,0.0,1.0,35,0.2838358970642089,True,REGULAR,USD,call
SPY260831C00689000,2026-07-13 16:35:31+00:00,689.0,67.54,68.27,71.07,0.0,0.0,3.0,34,0.28174546386718746,True,REGULAR,USD,call
SPY260831C00690000,2026-07-14 16:47:23+00:00,690.0,68.21,67.34,70.14,1.3300018,1.9886392,4.0,1595,0.2797923583984374,True,REGULAR,USD,call
SPY260831C00691000,2026-07-14 15:04:21+00:00,691.0,68.07,66.4,69.21,2.3899994,3.638854,1.0,40,0.27780873565673825,True,REGULAR,USD,call
SPY260831C00692000,2026-06-18 19:34:12+00:00,692.0,67.01,65.49,68.28,0.0,0.0,10.0,108,0.275825112915039,True,REGULAR,USD,call
SPY260831C00693000,2026-07-02 18:51:02+00:00,693.0,59.93,64.56,67.35,0.0,0.0,1.0,132,0.2738109729003906,True,REGULAR,USD,call
SPY260831C00694000,2026-07-02 17:41:40+00:00,694.0,57.07,63.63,66.42,0.0,0.0,1.0,103,0.27176631561279296,True,REGULAR,USD,call
SPY260831C00695000,2026-07-10 20:03:16+00:00,695.0,66.93,62.7,65.5,0.0,0.0,1.0,226,0.26987424468994137,True,REGULAR,USD,call
SPY260831C00696000,2026-07-07 18:26:02+00:00,696.0,61.51,61.79,64.58,0.0,0.0,2.0,84,0.26792113922119143,True,REGULAR,USD,call
SPY260831C00697000,2026-07-09 18:42:03+00:00,697.0,62.28,60.86,63.66,0.0,0.0,1.0,74,0.2659680337524414,True,REGULAR,USD,call
SPY260831C00698000,2026-07-02 15:06:49+00:00,698.0,57.36,59.94,62.74,0.0,0.0,2.0,21,0.26401492828369144,True,REGULAR,USD,call
SPY260831C00699000,2026-07-10 14:33:06+00:00,699.0,57.71,59.03,61.82,0.0,0.0,1.0,50,0.26203130554199217,True,REGULAR,USD,call
